time	V(n003)
4.456143232846633e+00	1.068590e+00
4.504971357846633e+00	1.070963e+00
4.553799482846633e+00	1.073029e+00
4.602627607846633e+00	1.074798e+00
4.651455732846633e+00	1.076282e+00
4.700283857846633e+00	1.077491e+00
4.749111982846633e+00	1.078437e+00
4.797940107846633e+00	1.079132e+00
4.846768232846633e+00	1.079586e+00
4.944424482846633e+00	1.079819e+00
5.042080732846633e+00	1.079225e+00
5.139736982846633e+00	1.077892e+00
5.237393232846633e+00	1.075906e+00
5.335049482846633e+00	1.073352e+00
5.432705732846633e+00	1.070309e+00
5.579190107846633e+00	1.064996e+00
5.725674482846633e+00	1.059000e+00
5.872158857846633e+00	1.052543e+00
6.018643232846633e+00	1.045825e+00
6.109324036418061e+00	1.041542e+00
6.200004839989489e+00	1.037339e+00
6.290685643560918e+00	1.033217e+00
6.381366447132347e+00	1.029175e+00
6.472047250703776e+00	1.025215e+00
6.562728054275205e+00	1.021335e+00
6.653408857846633e+00	1.017535e+00
6.737114214989489e+00	1.014212e+00
6.820819572132347e+00	1.011057e+00
6.904524929275204e+00	1.008070e+00
6.988230286418061e+00	1.005250e+00
7.071935643560918e+00	1.002599e+00
7.155641000703776e+00	1.000115e+00
7.239346357846633e+00	9.977986e-01
7.337002607846633e+00	9.953416e-01
7.434658857846633e+00	9.931315e-01
7.532315107846633e+00	9.911657e-01
7.581143232846633e+00	9.902731e-01
7.629971357846633e+00	9.894398e-01
7.678799482846633e+00	9.886651e-01
7.727627607846633e+00	9.879478e-01
7.776455732846633e+00	9.872870e-01
7.825283857846633e+00	9.866817e-01
7.874111982846633e+00	9.861306e-01
7.922940107846633e+00	9.856324e-01
7.971768232846633e+00	9.851859e-01
8.020596357846632e+00	9.847896e-01
8.069424482846632e+00	9.844421e-01
8.118252607846632e+00	9.841419e-01
8.167080732846632e+00	9.838877e-01
8.215908857846632e+00	9.836776e-01
8.264736982846632e+00	9.835103e-01
8.313565107846632e+00	9.833839e-01
8.362393232846632e+00	9.832970e-01
8.411221357846632e+00	9.832479e-01
8.508877607846632e+00	9.832563e-01
8.606533857846632e+00	9.833958e-01
8.704190107846632e+00	9.836532e-01
8.801846357846632e+00	9.840153e-01
8.899502607846632e+00	9.844693e-01
8.997158857846632e+00	9.850025e-01
9.143643232846632e+00	9.859248e-01
9.290127607846632e+00	9.869598e-01
9.436611982846632e+00	9.880718e-01
9.583096357846632e+00	9.892285e-01
9.673777161418061e+00	9.899663e-01
9.764457964989489e+00	9.906913e-01
9.855138768560918e+00	9.914036e-01
9.945819572132347e+00	9.921032e-01
1.003650037570377e+01	9.927901e-01
1.012718117927520e+01	9.934643e-01
1.021786198284663e+01	9.941258e-01
1.030156733998949e+01	9.947063e-01
1.038527269713235e+01	9.952590e-01
1.046897805427520e+01	9.957839e-01
1.055268341141806e+01	9.962809e-01
1.063638876856092e+01	9.967501e-01
1.072009412570377e+01	9.971914e-01
1.080379948284663e+01	9.976050e-01
1.095028385784663e+01	9.982510e-01
1.104794010784663e+01	9.986298e-01
1.114559635784663e+01	9.989676e-01
1.119442448284663e+01	9.991213e-01
1.124325260784663e+01	9.992651e-01
1.129208073284663e+01	9.993991e-01
1.134090885784663e+01	9.995235e-01
1.138973698284663e+01	9.996383e-01
1.143856510784663e+01	9.997439e-01
1.148739323284663e+01	9.998404e-01
1.153622135784663e+01	9.999280e-01
1.158504948284663e+01	1.000007e+00
1.163387760784663e+01	1.000077e+00
1.168270573284663e+01	1.000140e+00
1.173153385784663e+01	1.000194e+00
1.178036198284663e+01	1.000241e+00
1.182919010784663e+01	1.000280e+00
1.187801823284663e+01	1.000312e+00
1.192684635784663e+01	1.000337e+00
1.197567448284663e+01	1.000356e+00
1.202450260784663e+01	1.000368e+00
1.212215885784663e+01	1.000374e+00
1.221981510784663e+01	1.000359e+00
1.231747135784663e+01	1.000323e+00
1.241512760784663e+01	1.000270e+00
1.251278385784663e+01	1.000201e+00
1.261044010784663e+01	1.000118e+00
1.275692448284663e+01	9.999731e-01
1.290340885784663e+01	9.998088e-01
1.304989323284663e+01	9.996308e-01
1.319637760784663e+01	9.994447e-01
1.328705841141806e+01	9.993255e-01
1.337773921498949e+01	9.992081e-01
1.346842001856092e+01	9.990926e-01
1.355910082213235e+01	9.989790e-01
1.364978162570377e+01	9.988672e-01
1.374046242927520e+01	9.987573e-01
1.383114323284663e+01	9.986492e-01
1.391484858998949e+01	9.985543e-01
1.399855394713235e+01	9.984638e-01
1.408225930427520e+01	9.983778e-01
1.416596466141806e+01	9.982962e-01
1.424967001856092e+01	9.982191e-01
1.433337537570377e+01	9.981465e-01
1.441708073284663e+01	9.980783e-01
1.456356510784663e+01	9.979717e-01
1.466122135784663e+01	9.979091e-01
1.475887760784663e+01	9.978531e-01
1.480770573284663e+01	9.978276e-01
1.485653385784663e+01	9.978037e-01
1.490536198284663e+01	9.977814e-01
1.495419010784663e+01	9.977607e-01
1.500301823284663e+01	9.977415e-01
1.505184635784663e+01	9.977239e-01
1.510067448284663e+01	9.977077e-01
1.514950260784663e+01	9.976930e-01
1.519833073284663e+01	9.976798e-01
1.524715885784663e+01	9.976679e-01
1.529598698284663e+01	9.976573e-01
1.534481510784663e+01	9.976481e-01
1.539364323284663e+01	9.976401e-01
1.544247135784663e+01	9.976333e-01
1.549129948284663e+01	9.976278e-01
1.554012760784663e+01	9.976234e-01
1.558895573284663e+01	9.976200e-01
1.563778385784663e+01	9.976177e-01
1.568661198284663e+01	9.976165e-01
1.578426823284663e+01	9.976168e-01
1.588192448284663e+01	9.976205e-01
1.597958073284663e+01	9.976274e-01
1.607723698284663e+01	9.976371e-01
1.617489323284663e+01	9.976492e-01
1.627254948284663e+01	9.976634e-01
1.641903385784663e+01	9.976878e-01
1.656551823284663e+01	9.977153e-01
1.671200260784663e+01	9.977448e-01
1.685848698284663e+01	9.977754e-01
1.694916778641806e+01	9.977949e-01
1.703984858998949e+01	9.978140e-01
1.713052939356092e+01	9.978328e-01
1.722121019713235e+01	9.978513e-01
1.731189100070377e+01	9.978694e-01
1.740257180427520e+01	9.978871e-01
1.749325260784663e+01	9.979045e-01
1.757695796498949e+01	9.979198e-01
1.766066332213235e+01	9.979343e-01
1.774436867927520e+01	9.979481e-01
1.782807403641806e+01	9.979611e-01
1.791177939356092e+01	9.979734e-01
1.799548475070377e+01	9.979850e-01
1.807919010784663e+01	9.979958e-01
1.817684635784663e+01	9.980073e-01
1.827450260784663e+01	9.980177e-01
1.837215885784663e+01	9.980271e-01
1.842098698284663e+01	9.980313e-01
1.846981510784663e+01	9.980353e-01
1.851864323284663e+01	9.980391e-01
1.856747135784663e+01	9.980425e-01
1.861629948284663e+01	9.980457e-01
1.866512760784663e+01	9.980487e-01
1.871395573284663e+01	9.980514e-01
1.876278385784663e+01	9.980539e-01
1.881161198284663e+01	9.980561e-01
1.886044010784663e+01	9.980581e-01
1.890926823284663e+01	9.980599e-01
1.895809635784663e+01	9.980615e-01
1.900692448284663e+01	9.980629e-01
1.905575260784663e+01	9.980640e-01
1.910458073284663e+01	9.980651e-01
1.915340885784663e+01	9.980658e-01
1.920223698284663e+01	9.980664e-01
1.925106510784663e+01	9.980669e-01
1.929989323284663e+01	9.980671e-01
1.939754948284663e+01	9.980671e-01
1.949520573284663e+01	9.980667e-01
1.959286198284663e+01	9.980657e-01
1.969051823284663e+01	9.980642e-01
1.978817448284663e+01	9.980623e-01
1.988583073284663e+01	9.980600e-01
2.003231510784663e+01	9.980561e-01
2.017879948284663e+01	9.980516e-01
2.032528385784663e+01	9.980468e-01
2.047176823284663e+01	9.980419e-01
2.056244903641806e+01	9.980387e-01
2.065312983998949e+01	9.980356e-01
2.074381064356092e+01	9.980325e-01
2.083449144713235e+01	9.980295e-01
2.092517225070377e+01	9.980265e-01
2.101585305427520e+01	9.980236e-01
2.110653385784663e+01	9.980207e-01
2.119721466141806e+01	9.980180e-01
2.128789546498949e+01	9.980154e-01
2.137857626856092e+01	9.980130e-01
2.146925707213235e+01	9.980107e-01
2.155993787570377e+01	9.980086e-01
2.165061867927520e+01	9.980065e-01
2.174129948284663e+01	9.980047e-01
2.183895573284663e+01	9.980029e-01
2.193661198284663e+01	9.980012e-01
2.203426823284663e+01	9.979997e-01
2.208309635784663e+01	9.979991e-01
2.213192448284663e+01	9.979985e-01
2.218075260784663e+01	9.979979e-01
2.222958073284663e+01	9.979973e-01
2.227840885784663e+01	9.979969e-01
2.232723698284663e+01	9.979964e-01
2.237606510784663e+01	9.979960e-01
2.242489323284663e+01	9.979956e-01
2.247372135784663e+01	9.979953e-01
2.252254948284663e+01	9.979950e-01
2.257137760784663e+01	9.979947e-01
2.262020573284663e+01	9.979944e-01
2.266903385784663e+01	9.979942e-01
2.271786198284663e+01	9.979941e-01
2.276669010784663e+01	9.979939e-01
2.281551823284663e+01	9.979938e-01
2.286434635784663e+01	9.979938e-01
2.291317448284663e+01	9.979937e-01
2.301083073284663e+01	9.979936e-01
2.310848698284663e+01	9.979938e-01
2.320614323284663e+01	9.979939e-01
2.330379948284663e+01	9.979941e-01
2.340145573284663e+01	9.979944e-01
2.349911198284663e+01	9.979948e-01
2.364559635784663e+01	9.979954e-01
2.379208073284663e+01	9.979962e-01
2.393856510784663e+01	9.979969e-01
2.408504948284663e+01	9.979977e-01
2.417573028641806e+01	9.979982e-01
2.426641108998949e+01	9.979987e-01
2.435709189356092e+01	9.979992e-01
2.444777269713235e+01	9.979997e-01
2.453845350070377e+01	9.980002e-01
2.462913430427520e+01	9.980007e-01
2.471981510784663e+01	9.980012e-01
2.481049591141806e+01	9.980016e-01
2.490117671498949e+01	9.980020e-01
2.499185751856092e+01	9.980025e-01
2.508253832213235e+01	9.980028e-01
2.517321912570377e+01	9.980032e-01
2.526389992927520e+01	9.980035e-01
2.535458073284663e+01	9.980038e-01
2.550106510784663e+01	9.980043e-01
2.559872135784663e+01	9.980046e-01
2.569637760784663e+01	9.980047e-01
2.574520573284663e+01	9.980049e-01
2.579403385784663e+01	9.980050e-01
2.584286198284663e+01	9.980050e-01
2.589169010784663e+01	9.980052e-01
2.594051823284663e+01	9.980052e-01
2.598934635784663e+01	9.980053e-01
2.603817448284663e+01	9.980053e-01
2.608700260784663e+01	9.980054e-01
2.613583073284663e+01	9.980054e-01
2.618465885784663e+01	9.980055e-01
2.623348698284663e+01	9.980055e-01
2.628231510784663e+01	9.980056e-01
2.633114323284663e+01	9.980056e-01
2.642879948284663e+01	9.980056e-01
2.652645573284663e+01	9.980057e-01
2.662411198284663e+01	9.980057e-01
2.672176823284663e+01	9.980057e-01
2.681942448284663e+01	9.980056e-01
2.691708073284663e+01	9.980056e-01
2.706356510784663e+01	9.980055e-01
2.721004948284663e+01	9.980054e-01
2.735653385784663e+01	9.980053e-01
2.750301823284663e+01	9.980052e-01
2.760067448284663e+01	9.980051e-01
2.769833073284663e+01	9.980050e-01
2.779598698284663e+01	9.980050e-01
2.789364323284663e+01	9.980049e-01
2.799129948284663e+01	9.980048e-01
2.808895573284663e+01	9.980047e-01
2.818661198284663e+01	9.980046e-01
2.829124367927520e+01	9.980045e-01
2.839587537570377e+01	9.980044e-01
2.850050707213235e+01	9.980044e-01
2.860513876856092e+01	9.980043e-01
2.870977046498949e+01	9.980042e-01
2.881440216141806e+01	9.980041e-01
2.891903385784663e+01	9.980041e-01
2.914224814356092e+01	9.980040e-01
2.936546242927520e+01	9.980039e-01
2.958867671498949e+01	9.980038e-01
2.981189100070377e+01	9.980038e-01
3.003510528641806e+01	9.980037e-01
3.025831957213235e+01	9.980037e-01
3.048153385784663e+01	9.980037e-01
3.061406733998949e+01	9.980037e-01
3.074660082213235e+01	9.980038e-01
3.087913430427520e+01	9.980038e-01
3.101166778641806e+01	9.980038e-01
3.114420126856092e+01	9.980038e-01
3.127673475070377e+01	9.980038e-01
3.140926823284663e+01	9.980038e-01
3.155575260784663e+01	9.980039e-01
3.170223698284663e+01	9.980039e-01
3.184872135784663e+01	9.980039e-01
3.199520573284663e+01	9.980039e-01
3.214169010784663e+01	9.980039e-01
3.228817448284663e+01	9.980039e-01
3.243465885784663e+01	9.980040e-01
3.273460305427520e+01	9.980040e-01
3.303454725070377e+01	9.980040e-01
3.333449144713234e+01	9.980040e-01
3.363443564356091e+01	9.980040e-01
3.393437983998949e+01	9.980040e-01
3.423432403641806e+01	9.980040e-01
3.453426823284663e+01	9.980040e-01
3.477143341141806e+01	9.980040e-01
3.500859858998948e+01	9.980040e-01
3.524576376856091e+01	9.980040e-01
3.548292894713234e+01	9.980040e-01
3.572009412570377e+01	9.980040e-01
3.595725930427520e+01	9.980040e-01
3.619442448284663e+01	9.980040e-01
3.661992671498948e+01	9.980040e-01
3.704542894713234e+01	9.980040e-01
3.747093117927520e+01	9.980040e-01
3.789643341141806e+01	9.980040e-01
3.832193564356091e+01	9.980040e-01
3.874743787570377e+01	9.980040e-01
3.917294010784663e+01	9.980040e-01
4.003092001856091e+01	9.980040e-01
4.088889992927520e+01	9.980040e-01
4.174687983998949e+01	9.980040e-01
4.260485975070377e+01	9.980040e-01
4.346283966141806e+01	9.980040e-01
4.432081957213234e+01	9.980040e-01
4.517879948284663e+01	9.980040e-01
4.537411198284663e+01	9.980040e-01
4.996395573284663e+01	9.980040e-01
5.000000000000000e+01	9.980040e-01
