time	V(n003)
4.362396906567317e+00	7.741989e-01
4.460053156567317e+00	7.907226e-01
4.557709406567317e+00	8.059359e-01
4.655365656567317e+00	8.198143e-01
4.753021906567317e+00	8.323429e-01
4.850678156567317e+00	8.435160e-01
4.948334406567317e+00	8.533370e-01
5.045990656567317e+00	8.618182e-01
5.192475031567317e+00	8.720758e-01
5.338959406567317e+00	8.794730e-01
5.485443781567317e+00	8.841538e-01
5.631928156567317e+00	8.862973e-01
5.778412531567317e+00	8.861140e-01
5.924896906567317e+00	8.838406e-01
6.071381281567317e+00	8.797356e-01
6.217865656567317e+00	8.740748e-01
6.364350031567317e+00	8.671450e-01
6.510834406567317e+00	8.592399e-01
6.657318781567317e+00	8.506544e-01
6.713122352995888e+00	8.472278e-01
6.768925924424460e+00	8.437990e-01
6.824729495853031e+00	8.403681e-01
6.880533067281602e+00	8.369350e-01
6.936336638710173e+00	8.334998e-01
6.992140210138746e+00	8.300624e-01
7.047943781567317e+00	8.266228e-01
7.145600031567317e+00	8.207954e-01
7.194428156567317e+00	8.179607e-01
7.243256281567317e+00	8.151904e-01
7.292084406567317e+00	8.124930e-01
7.389740656567317e+00	8.073484e-01
7.487396906567317e+00	8.025884e-01
7.585053156567317e+00	7.982689e-01
7.682709406567317e+00	7.944406e-01
7.780365656567317e+00	7.911485e-01
7.926850031567317e+00	7.872996e-01
8.073334406567316e+00	7.848506e-01
8.219818781567316e+00	7.838771e-01
8.366303156567316e+00	7.844239e-01
8.512787531567316e+00	7.865053e-01
8.659271906567316e+00	7.901061e-01
8.805756281567316e+00	7.951827e-01
8.952240656567316e+00	8.016654e-01
9.098725031567316e+00	8.094605e-01
9.245209406567316e+00	8.184527e-01
9.391693781567316e+00	8.285080e-01
9.538178156567316e+00	8.394771e-01
9.684662531567316e+00	8.511978e-01
9.831146906567316e+00	8.634992e-01
9.914852263710173e+00	8.708041e-01
9.998557620853029e+00	8.781244e-01
1.008226297799589e+01	8.854601e-01
1.016596833513874e+01	8.928110e-01
1.024967369228160e+01	9.001774e-01
1.033337904942446e+01	9.075591e-01
1.041708440656732e+01	9.149561e-01
1.047288797799589e+01	9.198016e-01
1.052869154942446e+01	9.245739e-01
1.058449512085303e+01	9.292730e-01
1.064029869228160e+01	9.338988e-01
1.069610226371017e+01	9.384513e-01
1.075190583513874e+01	9.429306e-01
1.080770940656732e+01	9.473366e-01
1.085653753156732e+01	9.510918e-01
1.090536565656732e+01	9.547653e-01
1.095419378156732e+01	9.583523e-01
1.100302190656732e+01	9.618488e-01
1.105185003156732e+01	9.652505e-01
1.110067815656732e+01	9.685534e-01
1.114950628156732e+01	9.717540e-01
1.124716253156732e+01	9.778342e-01
1.134481878156732e+01	9.834663e-01
1.144247503156732e+01	9.886289e-01
1.154013128156732e+01	9.933047e-01
1.163778753156732e+01	9.974801e-01
1.173544378156732e+01	1.001146e+00
1.183310003156732e+01	1.004295e+00
1.197958440656732e+01	1.008050e+00
1.212606878156732e+01	1.010651e+00
1.227255315656732e+01	1.012125e+00
1.241903753156732e+01	1.012517e+00
1.256552190656732e+01	1.011888e+00
1.271200628156732e+01	1.010314e+00
1.285849065656732e+01	1.007880e+00
1.300497503156732e+01	1.004685e+00
1.315145940656732e+01	1.000837e+00
1.329794378156732e+01	9.964464e-01
1.344442815656732e+01	9.916321e-01
1.359091253156732e+01	9.865133e-01
1.366066699585303e+01	9.839726e-01
1.373042146013874e+01	9.814338e-01
1.380017592442446e+01	9.788969e-01
1.386993038871017e+01	9.763619e-01
1.393968485299589e+01	9.738288e-01
1.400943931728160e+01	9.712975e-01
1.407919378156732e+01	9.687681e-01
1.422567815656732e+01	9.636729e-01
1.427450628156732e+01	9.620339e-01
1.432333440656732e+01	9.604303e-01
1.437216253156732e+01	9.588654e-01
1.442099065656732e+01	9.573426e-01
1.446981878156732e+01	9.558647e-01
1.456747503156732e+01	9.530557e-01
1.466513128156732e+01	9.504600e-01
1.476278753156732e+01	9.480973e-01
1.486044378156732e+01	9.459846e-01
1.495810003156732e+01	9.441366e-01
1.505575628156732e+01	9.425654e-01
1.520224065656732e+01	9.407484e-01
1.534872503156732e+01	9.395975e-01
1.549520940656732e+01	9.391221e-01
1.564169378156732e+01	9.393190e-01
1.578817815656732e+01	9.401733e-01
1.593466253156732e+01	9.416590e-01
1.608114690656732e+01	9.437397e-01
1.622763128156732e+01	9.463696e-01
1.637411565656732e+01	9.494952e-01
1.652060003156732e+01	9.530554e-01
1.666708440656732e+01	9.569842e-01
1.681356878156732e+01	9.612107e-01
1.696005315656732e+01	9.656614e-01
1.703678306728160e+01	9.680836e-01
1.711351297799589e+01	9.705093e-01
1.719024288871017e+01	9.729385e-01
1.726697279942446e+01	9.753711e-01
1.734370271013874e+01	9.778072e-01
1.742043262085303e+01	9.802468e-01
1.749716253156732e+01	9.826898e-01
1.754599065656732e+01	9.842174e-01
1.759481878156732e+01	9.857235e-01
1.764364690656732e+01	9.872081e-01
1.769247503156732e+01	9.886713e-01
1.774130315656732e+01	9.901130e-01
1.779013128156732e+01	9.915333e-01
1.783895940656732e+01	9.929321e-01
1.788778753156732e+01	9.942961e-01
1.793661565656732e+01	9.956290e-01
1.798544378156732e+01	9.969288e-01
1.803427190656732e+01	9.981937e-01
1.808310003156732e+01	9.994219e-01
1.818075628156732e+01	1.001762e+00
1.827841253156732e+01	1.003936e+00
1.837606878156732e+01	1.005935e+00
1.847372503156732e+01	1.007748e+00
1.857138128156732e+01	1.009368e+00
1.866903753156732e+01	1.010790e+00
1.876669378156732e+01	1.012008e+00
1.891317815656732e+01	1.013450e+00
1.905966253156732e+01	1.014427e+00
1.920614690656732e+01	1.014944e+00
1.935263128156732e+01	1.015015e+00
1.949911565656732e+01	1.014659e+00
1.964560003156732e+01	1.013902e+00
1.979208440656732e+01	1.012777e+00
1.993856878156732e+01	1.011321e+00
2.008505315656732e+01	1.009574e+00
2.023153753156732e+01	1.007581e+00
2.037802190656732e+01	1.005389e+00
2.052450628156732e+01	1.003047e+00
2.067099065656732e+01	1.000604e+00
2.074074512085303e+01	9.994061e-01
2.081049958513874e+01	9.982145e-01
2.088025404942446e+01	9.970290e-01
2.095000851371017e+01	9.958494e-01
2.101976297799589e+01	9.946758e-01
2.108951744228160e+01	9.935082e-01
2.115927190656732e+01	9.923465e-01
2.130575628156732e+01	9.900115e-01
2.135458440656732e+01	9.892621e-01
2.140341253156732e+01	9.885296e-01
2.145224065656732e+01	9.878153e-01
2.150106878156732e+01	9.871203e-01
2.154989690656732e+01	9.864460e-01
2.164755315656732e+01	9.851638e-01
2.174520940656732e+01	9.839771e-01
2.184286565656732e+01	9.828936e-01
2.194052190656732e+01	9.819199e-01
2.203817815656732e+01	9.810614e-01
2.213583440656732e+01	9.803228e-01
2.228231878156732e+01	9.794469e-01
2.242880315656732e+01	9.788557e-01
2.257528753156732e+01	9.785512e-01
2.272177190656732e+01	9.785306e-01
2.286825628156732e+01	9.787862e-01
2.301474065656732e+01	9.793057e-01
2.316122503156732e+01	9.800727e-01
2.330770940656732e+01	9.810671e-01
2.345419378156732e+01	9.822656e-01
2.360067815656732e+01	9.836422e-01
2.374716253156732e+01	9.851685e-01
2.389364690656732e+01	9.868149e-01
2.404013128156732e+01	9.885503e-01
2.411686119228160e+01	9.894954e-01
2.419359110299589e+01	9.904408e-01
2.427032101371017e+01	9.913865e-01
2.434705092442446e+01	9.923326e-01
2.442378083513874e+01	9.932791e-01
2.450051074585303e+01	9.942259e-01
2.457724065656732e+01	9.951730e-01
2.461909333513874e+01	9.956794e-01
2.466094601371017e+01	9.961794e-01
2.470279869228160e+01	9.966729e-01
2.474465137085303e+01	9.971600e-01
2.478650404942446e+01	9.976406e-01
2.482835672799589e+01	9.981148e-01
2.487020940656732e+01	9.985825e-01
2.491903753156732e+01	9.991157e-01
2.496786565656732e+01	9.996367e-01
2.501669378156732e+01	1.000144e+00
2.506552190656732e+01	1.000638e+00
2.511435003156732e+01	1.001117e+00
2.521200628156732e+01	1.002029e+00
2.530966253156732e+01	1.002874e+00
2.540731878156732e+01	1.003648e+00
2.550497503156732e+01	1.004347e+00
2.560263128156732e+01	1.004968e+00
2.570028753156732e+01	1.005508e+00
2.579794378156732e+01	1.005965e+00
2.594442815656732e+01	1.006494e+00
2.609091253156732e+01	1.006833e+00
2.623739690656732e+01	1.006984e+00
2.638388128156732e+01	1.006953e+00
2.653036565656732e+01	1.006747e+00
2.667685003156732e+01	1.006377e+00
2.682333440656732e+01	1.005856e+00
2.696981878156732e+01	1.005199e+00
2.711630315656732e+01	1.004422e+00
2.726278753156732e+01	1.003545e+00
2.740927190656732e+01	1.002587e+00
2.755575628156732e+01	1.001567e+00
2.770224065656732e+01	1.000506e+00
2.777199512085303e+01	9.999867e-01
2.784174958513874e+01	9.994701e-01
2.791150404942446e+01	9.989562e-01
2.798125851371017e+01	9.984450e-01
2.805101297799589e+01	9.979363e-01
2.812076744228160e+01	9.974303e-01
2.819052190656732e+01	9.969269e-01
2.833700628156732e+01	9.959134e-01
2.838583440656732e+01	9.955878e-01
2.843466253156732e+01	9.952692e-01
2.848349065656732e+01	9.949582e-01
2.853231878156732e+01	9.946553e-01
2.858114690656732e+01	9.943610e-01
2.867880315656732e+01	9.938002e-01
2.877645940656732e+01	9.932793e-01
2.887411565656732e+01	9.928016e-01
2.897177190656732e+01	9.923697e-01
2.906942815656732e+01	9.919859e-01
2.916708440656732e+01	9.916522e-01
2.926474065656732e+01	9.913700e-01
2.941122503156732e+01	9.910456e-01
2.955770940656732e+01	9.908410e-01
2.970419378156732e+01	9.907558e-01
2.985067815656732e+01	9.907876e-01
2.999716253156732e+01	9.909320e-01
3.014364690656732e+01	9.911828e-01
3.029013128156732e+01	9.915322e-01
3.043661565656732e+01	9.919710e-01
3.058310003156732e+01	9.924887e-01
3.072958440656732e+01	9.930741e-01
3.087606878156732e+01	9.937150e-01
3.102255315656732e+01	9.943986e-01
3.116903753156732e+01	9.951120e-01
3.123879199585303e+01	9.954618e-01
3.130854646013874e+01	9.958106e-01
3.137830092442446e+01	9.961585e-01
3.144805538871017e+01	9.965054e-01
3.151780985299589e+01	9.968513e-01
3.158756431728160e+01	9.971962e-01
3.165731878156732e+01	9.975402e-01
3.169917146013874e+01	9.977427e-01
3.174102413871017e+01	9.979423e-01
3.178287681728160e+01	9.981391e-01
3.182472949585303e+01	9.983330e-01
3.186658217442446e+01	9.985241e-01
3.190843485299589e+01	9.987123e-01
3.195028753156732e+01	9.988976e-01
3.199911565656732e+01	9.991085e-01
3.204794378156731e+01	9.993141e-01
3.209677190656731e+01	9.995140e-01
3.214560003156731e+01	9.997080e-01
3.224325628156731e+01	1.000077e+00
3.234091253156731e+01	1.000419e+00
3.243856878156731e+01	1.000732e+00
3.253622503156731e+01	1.001014e+00
3.263388128156731e+01	1.001264e+00
3.273153753156731e+01	1.001481e+00
3.287802190656731e+01	1.001743e+00
3.302450628156731e+01	1.001926e+00
3.317099065656731e+01	1.002032e+00
3.331747503156731e+01	1.002061e+00
3.346395940656731e+01	1.002016e+00
3.361044378156731e+01	1.001900e+00
3.375692815656731e+01	1.001718e+00
3.390341253156731e+01	1.001475e+00
3.404989690656731e+01	1.001178e+00
3.419638128156731e+01	1.000834e+00
3.434286565656731e+01	1.000451e+00
3.448935003156731e+01	1.000037e+00
3.463583440656731e+01	9.996001e-01
3.470558887085303e+01	9.993842e-01
3.477534333513874e+01	9.991682e-01
3.484509779942446e+01	9.989520e-01
3.491485226371017e+01	9.987357e-01
3.498460672799588e+01	9.985192e-01
3.505436119228160e+01	9.983026e-01
3.512411565656731e+01	9.980858e-01
3.516596833513874e+01	9.979579e-01
3.520782101371017e+01	9.978316e-01
3.524967369228160e+01	9.977069e-01
3.529152637085303e+01	9.975838e-01
3.533337904942446e+01	9.974623e-01
3.537523172799588e+01	9.973424e-01
3.541708440656731e+01	9.972240e-01
3.546591253156731e+01	9.970891e-01
3.551474065656731e+01	9.969574e-01
3.556356878156731e+01	9.968290e-01
3.561239690656731e+01	9.967042e-01
3.566122503156731e+01	9.965832e-01
3.575888128156731e+01	9.963531e-01
3.585653753156731e+01	9.961402e-01
3.595419378156731e+01	9.959458e-01
3.605185003156731e+01	9.957709e-01
3.614950628156731e+01	9.956164e-01
3.624716253156731e+01	9.954830e-01
3.639364690656731e+01	9.953235e-01
3.654013128156731e+01	9.952138e-01
3.668661565656731e+01	9.951539e-01
3.683310003156731e+01	9.951431e-01
3.697958440656731e+01	9.951800e-01
3.712606878156731e+01	9.952621e-01
3.727255315656731e+01	9.953866e-01
3.741903753156731e+01	9.955499e-01
3.756552190656731e+01	9.957477e-01
3.771200628156731e+01	9.959757e-01
3.785849065656731e+01	9.962287e-01
3.800497503156731e+01	9.965017e-01
3.815145940656731e+01	9.967892e-01
3.822818931728160e+01	9.969457e-01
3.830491922799588e+01	9.971021e-01
3.838164913871017e+01	9.972583e-01
3.845837904942446e+01	9.974144e-01
3.853510896013874e+01	9.975704e-01
3.861183887085303e+01	9.977263e-01
3.868856878156731e+01	9.978820e-01
3.873042146013874e+01	9.979651e-01
3.877227413871017e+01	9.980470e-01
3.881412681728160e+01	9.981278e-01
3.885597949585303e+01	9.982075e-01
3.889783217442446e+01	9.982860e-01
3.893968485299588e+01	9.983633e-01
3.898153753156731e+01	9.984396e-01
3.903036565656731e+01	9.985263e-01
3.907919378156731e+01	9.986109e-01
3.912802190656731e+01	9.986932e-01
3.917685003156731e+01	9.987730e-01
3.927450628156731e+01	9.989249e-01
3.937216253156731e+01	9.990656e-01
3.946981878156731e+01	9.991944e-01
3.956747503156731e+01	9.993107e-01
3.966513128156731e+01	9.994137e-01
3.976278753156731e+01	9.995031e-01
3.990927190656731e+01	9.996110e-01
4.005575628156731e+01	9.996867e-01
4.020224065656731e+01	9.997302e-01
4.034872503156731e+01	9.997419e-01
4.049520940656731e+01	9.997228e-01
4.064169378156731e+01	9.996743e-01
4.078817815656731e+01	9.995984e-01
4.093466253156731e+01	9.994974e-01
4.108114690656731e+01	9.993739e-01
4.122763128156731e+01	9.992308e-01
4.137411565656731e+01	9.990714e-01
4.152060003156731e+01	9.988989e-01
4.166708440656731e+01	9.987169e-01
4.174381431728160e+01	9.986176e-01
4.182054422799588e+01	9.985184e-01
4.189727413871017e+01	9.984193e-01
4.197400404942446e+01	9.983201e-01
4.205073396013874e+01	9.982210e-01
4.212746387085303e+01	9.981220e-01
4.220419378156731e+01	9.980230e-01
4.224604646013874e+01	9.979701e-01
4.228789913871017e+01	9.979180e-01
4.232975181728160e+01	9.978666e-01
4.237160449585303e+01	9.978159e-01
4.241345717442446e+01	9.977659e-01
4.245530985299588e+01	9.977167e-01
4.249716253156731e+01	9.976681e-01
4.254599065656731e+01	9.976130e-01
4.259481878156731e+01	9.975592e-01
4.264364690656731e+01	9.975069e-01
4.269247503156731e+01	9.974560e-01
4.279013128156731e+01	9.973594e-01
4.288778753156731e+01	9.972699e-01
4.298544378156731e+01	9.971879e-01
4.308310003156731e+01	9.971141e-01
4.318075628156731e+01	9.970486e-01
4.327841253156731e+01	9.969919e-01
4.342489690656731e+01	9.969237e-01
4.357138128156731e+01	9.968761e-01
4.371786565656731e+01	9.968492e-01
4.386435003156731e+01	9.968427e-01
4.401083440656731e+01	9.968560e-01
4.415731878156731e+01	9.968881e-01
4.430380315656731e+01	9.969379e-01
4.445028753156731e+01	9.970039e-01
4.459677190656731e+01	9.970843e-01
4.474325628156731e+01	9.971773e-01
4.488974065656731e+01	9.972809e-01
4.503622503156731e+01	9.973928e-01
4.518270940656731e+01	9.975110e-01
4.537802190656731e+01	9.976743e-01
4.544080092442446e+01	9.977279e-01
4.550357994228160e+01	9.977810e-01
4.556635896013874e+01	9.978337e-01
4.562913797799588e+01	9.978861e-01
4.569191699585303e+01	9.979380e-01
4.575469601371017e+01	9.979896e-01
4.581747503156731e+01	9.980407e-01
4.596395940656731e+01	9.981552e-01
4.601278753156731e+01	9.981920e-01
4.606161565656731e+01	9.982278e-01
4.611044378156731e+01	9.982629e-01
4.615927190656731e+01	9.982970e-01
4.620810003156731e+01	9.983300e-01
4.630575628156731e+01	9.983930e-01
4.640341253156731e+01	9.984514e-01
4.650106878156731e+01	9.985049e-01
4.659872503156731e+01	9.985532e-01
4.669638128156731e+01	9.985960e-01
4.679403753156731e+01	9.986333e-01
4.689169378156731e+01	9.986648e-01
4.703817815656731e+01	9.987010e-01
4.718466253156731e+01	9.987238e-01
4.733114690656731e+01	9.987333e-01
4.747763128156731e+01	9.987300e-01
4.762411565656731e+01	9.987143e-01
4.777060003156731e+01	9.986869e-01
4.791708440656731e+01	9.986486e-01
4.806356878156731e+01	9.986007e-01
4.821005315656731e+01	9.985441e-01
4.835653753156731e+01	9.984803e-01
4.850302190656731e+01	9.984105e-01
4.864950628156731e+01	9.983363e-01
4.879599065656731e+01	9.982589e-01
4.886574512085303e+01	9.982210e-01
4.893549958513874e+01	9.981833e-01
4.900525404942446e+01	9.981457e-01
4.907500851371017e+01	9.981083e-01
4.914476297799588e+01	9.980710e-01
4.921451744228160e+01	9.980339e-01
4.928427190656731e+01	9.979969e-01
4.943075628156731e+01	9.979223e-01
4.952841253156731e+01	9.978747e-01
4.957724065656731e+01	9.978517e-01
4.962606878156731e+01	9.978292e-01
4.967489690656731e+01	9.978074e-01
4.972372503156731e+01	9.977862e-01
4.982138128156731e+01	9.977458e-01
4.991903753156731e+01	9.977083e-01
4.996786565656731e+01	9.976906e-01
5.000000000000000e+01	9.976794e-01
