time	V(n008)
6.043781953792406e-05	-1.266486e-02
6.100841751290292e-05	-1.087001e-02
6.144958975271941e-05	-9.115652e-03
6.173006667387461e-05	-8.040749e-03
6.210777273239223e-05	-6.733835e-03
6.252391557805574e-05	-5.358945e-03
6.290059312025155e-05	-3.996432e-03
6.334230858462213e-05	-1.975715e-03
6.385259784145612e-05	1.088217e-03
6.434459617683384e-05	4.740344e-03
6.477255785149053e-05	8.249566e-03
6.519156472769216e-05	1.152544e-02
6.561247622774696e-05	1.395326e-02
6.618785726852949e-05	1.511221e-02
6.678378345226850e-05	1.357702e-02
6.718233219169152e-05	1.066250e-02
6.767440876951996e-05	5.315749e-03
6.814332997939526e-05	-4.971297e-04
6.860175887604138e-05	-6.024973e-03
6.904885788475211e-05	-1.025964e-02
6.966055556337529e-05	-1.364026e-02
7.012286777383298e-05	-1.410091e-02
7.059957195953482e-05	-1.258068e-02
7.106719734558667e-05	-9.796790e-03
7.152883182046685e-05	-6.393101e-03
7.182862680579489e-05	-4.121881e-03
7.221939497589020e-05	-1.406241e-03
7.264258245168621e-05	1.070378e-03
7.303231576331437e-05	2.790223e-03
7.369005248144688e-05	4.813815e-03
7.430662584041498e-05	6.160717e-03
7.486842366312310e-05	7.095178e-03
7.533044106780183e-05	7.693751e-03
7.580559936005353e-05	7.961005e-03
7.639252249944865e-05	7.544952e-03
7.687510072588630e-05	6.403517e-03
7.721039660755547e-05	5.010111e-03
7.756555775552182e-05	2.965489e-03
7.809482405814454e-05	-6.497471e-04
7.861178051839918e-05	-4.324056e-03
7.905659666173313e-05	-7.134034e-03
7.951947799336528e-05	-9.179932e-03
8.001647327093159e-05	-1.006646e-02
8.050881852347813e-05	-9.503692e-03
8.101040569074929e-05	-7.584744e-03
8.161047005227442e-05	-4.226691e-03
8.198523578013426e-05	-1.872073e-03
8.236297905585624e-05	4.325693e-04
8.273140087148309e-05	2.335387e-03
8.324260712861157e-05	4.183132e-03
8.400438297269971e-05	5.600804e-03
8.467899013080388e-05	5.813218e-03
8.539543011994448e-05	5.319552e-03
8.590175027986448e-05	4.740705e-03
8.628444674063066e-05	4.177055e-03
8.674124629061745e-05	3.326894e-03
8.712716284947912e-05	2.400137e-03
8.752957601355612e-05	1.151234e-03
8.808255317879678e-05	-9.309129e-04
8.865620956188315e-05	-3.298340e-03
8.911330031354490e-05	-5.094396e-03
8.957892286652071e-05	-6.518151e-03
9.003575397447772e-05	-7.226089e-03
9.054900860232837e-05	-7.019152e-03
9.107987763322606e-05	-5.729689e-03
9.158528951573879e-05	-3.650250e-03
9.205382011098513e-05	-1.257258e-03
9.237650971499040e-05	4.667005e-04
9.277686130957437e-05	2.433429e-03
9.324789709383332e-05	4.204857e-03
9.391940389699336e-05	5.649736e-03
9.444667892611973e-05	5.856739e-03
9.496376123650178e-05	5.265484e-03
9.548103302058119e-05	4.192805e-03
9.587926659212673e-05	3.184480e-03
9.623785864918614e-05	2.228424e-03
9.656659657473142e-05	1.370848e-03
9.699132217027206e-05	3.168507e-04
9.738706422843572e-05	-6.026333e-04
9.804808090995679e-05	-2.024656e-03
9.869399720881852e-05	-3.278820e-03
9.919181594566845e-05	-4.061564e-03
9.971355348771722e-05	-4.565173e-03
1.002283616928403e-04	-4.560869e-03
1.009215183671753e-04	-3.767031e-03
1.013520437949333e-04	-2.785484e-03
1.018286378314443e-04	-1.262613e-03
1.023077314425474e-04	4.635919e-04
1.027755625146894e-04	2.104013e-03
1.033154833220767e-04	3.619055e-03
1.039288630484249e-04	4.620891e-03
1.044581449630530e-04	4.724306e-03
1.050101749811487e-04	4.088326e-03
1.055195134037647e-04	3.023682e-03
1.059023303830395e-04	2.026204e-03
1.062907763376044e-04	9.607753e-04
1.066703939746677e-04	-1.993993e-05
1.071455745849563e-04	-1.069154e-03
1.076972474036493e-04	-1.969155e-03
1.084972474036494e-04	-2.758788e-03
1.091869847569100e-04	-3.033655e-03
1.097706670090451e-04	-2.954733e-03
1.103932917247451e-04	-2.554430e-03
1.110747349559516e-04	-1.772472e-03
1.115319731087212e-04	-1.023482e-03
1.119803891958026e-04	-1.129578e-04
1.126086923955026e-04	1.254401e-03
1.131884093415008e-04	2.420885e-03
1.136799085903267e-04	3.160225e-03
1.141720409293448e-04	3.509414e-03
1.147026423276192e-04	3.388786e-03
1.152435648753825e-04	2.751744e-03
1.158933886704536e-04	1.511258e-03
1.163941627776754e-04	3.721867e-04
1.167813470945322e-04	-5.178546e-04
1.171489032348052e-04	-1.248345e-03
1.177522959051904e-04	-2.097861e-03
1.184959698570499e-04	-2.613920e-03
1.190727123881541e-04	-2.592943e-03
1.196575377196858e-04	-2.235168e-03
1.202401429066346e-04	-1.683720e-03
1.206281962414400e-04	-1.242909e-03
1.209998803177249e-04	-7.812727e-04
1.214813708454428e-04	-1.563876e-04
1.219719058582192e-04	4.857470e-04
1.226825360631614e-04	1.372499e-03
1.232165590386919e-04	1.941284e-03
1.237003078117692e-04	2.298379e-03
1.241881362655313e-04	2.427591e-03
1.247717543032434e-04	2.239968e-03
1.253673037427466e-04	1.705566e-03
1.257611998572881e-04	1.158224e-03
1.262976020326063e-04	2.520088e-04
1.267374472200538e-04	-5.155272e-04
1.271718126645829e-04	-1.193139e-03
1.277858732879895e-04	-1.873856e-03
1.284910706891469e-04	-2.221621e-03
1.290460916019108e-04	-2.124521e-03
1.296098152046010e-04	-1.715673e-03
1.301565521745888e-04	-1.141995e-03
1.305675884020808e-04	-6.513621e-04
1.309619555747259e-04	-1.799802e-04
1.314739722077661e-04	3.826201e-04
1.319760702465074e-04	8.379689e-04
1.327760702465074e-04	1.365103e-03
1.333867351243142e-04	1.595291e-03
1.339582168982125e-04	1.628907e-03
1.345493778934087e-04	1.462952e-03
1.352724981974131e-04	1.025772e-03
1.356967272650124e-04	6.496057e-04
1.361548829046271e-04	1.510563e-04
1.366612965180115e-04	-4.315554e-04
1.371684705444769e-04	-9.783026e-04
1.376787880438925e-04	-1.410678e-03
1.382327482562220e-04	-1.674678e-03
1.387926357435860e-04	-1.686400e-03
1.393581650906116e-04	-1.438030e-03
1.399464451047963e-04	-9.702243e-04
1.403660285384872e-04	-5.490106e-04
1.408032934548812e-04	-8.256578e-05
1.412680782923053e-04	3.819696e-04
1.417323527739885e-04	7.555221e-04
1.424773097574289e-04	1.142720e-03
1.431599918174744e-04	1.278372e-03
1.437696505814817e-04	1.208976e-03
1.443843020164435e-04	9.956217e-04
1.448450694351846e-04	7.573607e-04
1.454178910994827e-04	3.914646e-04
1.459519283173397e-04	1.281054e-05
1.465327818548708e-04	-4.032029e-04
1.472613096291874e-04	-8.686921e-04
1.478022247609681e-04	-1.118170e-03
1.483532289251947e-04	-1.226582e-03
1.489225570321185e-04	-1.163411e-03
1.495132969101724e-04	-9.183857e-04
1.500349740712742e-04	-5.743474e-04
1.505585479151601e-04	-1.539766e-04
1.509751621600378e-04	1.933635e-04
1.513732879449923e-04	4.927188e-04
1.519944198209206e-04	8.398987e-04
1.527061449705894e-04	1.047352e-03
1.532772861678666e-04	1.041168e-03
1.538619351472092e-04	8.813203e-04
1.544396075973070e-04	6.247500e-04
1.548471524167108e-04	4.048747e-04
1.552272600566598e-04	1.867201e-04
1.557549672977043e-04	-1.096952e-04
1.562455798021210e-04	-3.544448e-04
1.570455798021210e-04	-6.701731e-04
1.576385151196430e-04	-8.158337e-04
1.582675124433190e-04	-8.547966e-04
1.588355051382062e-04	-7.772090e-04
1.595208178808100e-04	-5.585653e-04
1.599200872832358e-04	-3.722171e-04
1.604875000233629e-04	-5.290597e-05
1.610102987700751e-04	2.485951e-04
1.615412198311492e-04	5.222948e-04
1.620942106193744e-04	7.278160e-04
1.626983138824365e-04	8.278476e-04
1.633095388898947e-04	7.894388e-04
1.638766194214892e-04	6.369890e-04
1.644208399584745e-04	4.118775e-04
1.648935932373515e-04	1.825023e-04
1.653693083682711e-04	-5.194588e-05
1.658294604979984e-04	-2.551546e-04
1.664480241011439e-04	-4.617753e-04
1.672480241011439e-04	-6.155386e-04
1.678851379252374e-04	-6.359704e-04
1.685386926324832e-04	-5.577928e-04
1.691605358843369e-04	-4.103461e-04
1.696900894763264e-04	-2.386132e-04
1.702067985284530e-04	-4.416798e-05
1.707479139244925e-04	1.654682e-04
1.713390872342877e-04	3.753038e-04
1.718692231190185e-04	5.194942e-04
1.724611906636646e-04	6.074838e-04
1.729948683593728e-04	6.056936e-04
1.736031138664161e-04	5.069679e-04
1.742331583091585e-04	3.243059e-04
1.746932791717765e-04	1.532725e-04
1.751764129000980e-04	-3.937355e-05
1.756443680958121e-04	-2.120293e-04
1.762225954272771e-04	-3.766722e-04
1.769649016052615e-04	-4.981005e-04
1.775626932067902e-04	-5.121509e-04
1.781768835859671e-04	-4.468816e-04
1.787530750270959e-04	-3.335803e-04
1.791545435946031e-04	-2.314160e-04
1.796153275577909e-04	-1.008110e-04
1.800913433326269e-04	3.567998e-05
1.806534575461323e-04	1.838584e-04
1.813816652529608e-04	3.397063e-04
1.819560528615767e-04	4.179486e-04
1.825536484183160e-04	4.408183e-04
1.831345880192326e-04	4.024045e-04
1.837560973477119e-04	3.019948e-04
1.842003757523230e-04	1.970664e-04
1.847104310691203e-04	5.324514e-05
1.851664788236297e-04	-8.017285e-05
1.856140189071089e-04	-1.991174e-04
1.862857364554936e-04	-3.325163e-04
1.869773402710486e-04	-3.999383e-04
1.876221488143444e-04	-3.873529e-04
1.882097050127866e-04	-3.154452e-04
1.887592251995456e-04	-2.091268e-04
1.892437045115504e-04	-9.756703e-05
1.897301836775397e-04	1.774272e-05
1.902377649263495e-04	1.275426e-04
1.908592605118660e-04	2.339357e-04
1.915290520725912e-04	3.063845e-04
1.921245930818845e-04	3.265947e-04
1.927311717559656e-04	3.014724e-04
1.933530545812437e-04	2.359860e-04
1.938042321109729e-04	1.660495e-04
1.942274051130316e-04	8.639486e-05
1.946225333784614e-04	6.085353e-06
1.951737897499790e-04	-1.043597e-04
1.957373788729327e-04	-2.031912e-04
1.962826471391050e-04	-2.719436e-04
1.968620472834845e-04	-3.056497e-04
1.974279283022764e-04	-2.948381e-04
1.980176294470956e-04	-2.396067e-04
1.986132725283385e-04	-1.500738e-04
1.990695212829054e-04	-6.648093e-05
1.995535428658422e-04	2.634506e-05
1.999999999999999e-04	1.094387e-04
